,year,nationality,gender,subj_code,subj_name,number
4371,2023,NATA,GESM,SF167,Europäische Wirtschaft,183
4372,2022,NATD,GESW,SF247,Medizinische Informatik,1135
4373,2022,NATA,GESW,SF219,Kunststofftechnik,25
4374,2018,NATA,GESM,SF458,Umweltschutz,507
4375,2018,NATA,GESM,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
4376,2020,NATA,GESW,SF068,Geschichte,1426
4377,2020,NATA,GESM,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
4378,2018,NATA,GESW,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",4
4379,2023,NATA,GESM,SF021,Betriebswirtschaftslehre,17419
4380,2022,NATD,GESW,SF091,Kunsterziehung,4624
4381,2023,NATA,GESW,SF253,Sozialwesen,1004
4382,2020,NATD,GESM,SF220,Milch- und Molkereiwirtschaft,42
4383,2019,NATD,GESW,SF019-07,Friesisch (2007 aufgelöst),0
4384,2022,NATD,GESW,SF101,Restaurierungskunde,586
4385,2022,NATD,GESM,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,61
4386,2018,NATA,GESW,SF294,Materialwissenschaften,166
4387,2018,NATA,GESW,SF304,Medienwirtschaft/Medienmanagement,632
4388,2023,NATA,GESW,SF013,Architektur,4616
4389,2019,NATA,GESM,SF011,Arbeitslehre/Wirtschaftslehre,33
4390,2023,NATD,GESW,SF186,Lernbereich Naturwissenschaft/Sachunterricht,4325
4391,2021,NATA,GESM,SF252,Journalistik (ab 2008 zu SF303),0
4392,2020,NATA,GESW,SF161,Diakoniewissenschaft,11
4393,2023,NATA,GESW,SF159,Edelstein- und Schmuckdesign,34
4394,2018,NATA,GESW,SF054,Film und Fernsehen,220
4395,2023,NATD,GESW,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",595
4396,2020,NATD,GESM,SF126,Pharmazie,4308
4397,2022,NATD,GESW,SF007,Angewandte Kunst,2522
4398,2018,NATD,GESW,SF211,Energieverfahrenstechnik,1234
4399,2020,NATD,GESW,SF225,Textil- und Bekleidungstechnik/-gewerbe,1963
4400,2019,NATD,GESM,SF064,Naturschutz,258
4401,2021,NATA,GESM,SF012,Archäologie,196
4402,2019,NATD,GESW,SF150,Spanisch,3344
4403,2021,NATD,GESW,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
4404,2022,NATA,GESM,SF071,Haushalts- und Ernährungswissenschaft,191
4405,2021,NATA,GESM,SF158,Turkologie,49
4406,2022,NATA,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,27
4407,2018,NATD,GESM,SF125,Agrarökonomie,870
4408,2019,NATA,GESW,SF003,Agrarwissenschaft/Landwirtschaft,1047
4409,2019,NATA,GESM,SF157,Mikroelektronik,143
4410,2021,NATD,GESM,SF065,Geologie/Paläontologie,179
4411,2018,NATD,GESW,SF117,Ausländerpädagogik,117
4412,2021,NATA,GESW,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),2575
4413,2019,NATD,GESW,SF390,Archäometrie (Ingenieurarchäologie),7
4414,2019,NATD,GESW,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
4415,2018,NATD,GESW,SF262,Bibliothekswesen,47
4416,2023,NATD,GESM,SF181,Wirtschaftspädagogik,2249
4417,2019,NATD,GESW,SF001,Ägyptologie,397
4418,2021,NATD,GESM,SF353,Pflanzenproduktion,346
4419,2022,NATA,GESM,SF272,Alte Geschichte,18
4420,2018,NATA,GESM,SF026,Biologie,2628
4421,2019,NATA,GESM,SF005,Klassische Philologie,34
4422,2021,NATA,GESM,SF303,Kommunikationswissenschaft/Publizistik,401
4423,2018,NATA,GESW,SF212,Feinwerktechnik,9
4424,2021,NATD,GESM,SF259,Auswärtige Angelegenheiten,105
4425,2019,NATD,GESM,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
4426,2019,NATD,GESW,SF147,Sozialkunde,1748
4427,2018,NATD,GESW,SF168,Justizvollzug,99
4428,2018,NATD,GESM,SF076,Hütten- und Gießereiwesen,511
4429,2021,NATA,GESM,SF053,"Evangelische Theologie, - Religionslehre",357
4430,2023,NATA,GESM,SF011,Arbeitslehre/Wirtschaftslehre,37
4431,2020,NATA,GESW,SF154,Lernbereich Gesellschaftslehre,4
4432,2022,NATA,GESM,SF178,Wirtschafts-/Sozialgeografie,5
4433,2020,NATA,GESM,SF074,Transport-/Fördertechnik,31
4434,2019,NATA,GESW,SF181,Wirtschaftspädagogik,259
4435,2018,NATD,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),2169
4436,2020,NATD,GESM,SF134,Raumplanung,2326
4437,2021,NATD,GESM,SF113,Musikerziehung,3284
4438,2021,NATA,GESM,SF199,Lernbereich Technik,12
4439,2022,NATD,GESM,SF212,Feinwerktechnik,464
4440,2021,NATA,GESM,SF209,Tschechisch,4
4441,2018,NATA,GESW,SF118,Technomathematik,78
4442,2022,NATA,GESM,SF032,Chemie,3245
4443,2018,NATD,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
4444,2022,NATD,GESW,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",431
4445,2020,NATD,GESW,SF213,Versorgungstechnik,427
4446,2021,NATD,GESW,SF290,Sonstige Fächer,1337
4447,2022,NATD,GESW,SF304,Medienwirtschaft/Medienmanagement,7346
4448,2019,NATD,GESM,SF304,Medienwirtschaft/Medienmanagement,3986
4449,2021,NATD,GESW,SF050,Geografie/Erdkunde,10296
4450,2021,NATD,GESW,SF300,Biomedizin,1603
4451,2022,NATD,GESW,SF294,Materialwissenschaften,359
4452,2023,NATA,GESM,SF157,Mikroelektronik,248
4453,2022,NATA,GESM,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,2800
4454,2019,NATD,GESM,SF294,Materialwissenschaften,1190
4455,2022,NATA,GESW,SF365,Pädagogik der frühen Kindheit,241
4456,2019,NATA,GESW,SF088,Optoelektronik,32
4457,2018,NATD,GESW,SF169,Ethik,734
4458,2022,NATD,GESM,SF118,Technomathematik,1698
4459,2021,NATA,GESW,SF145,Sinologie/Koreanistik,590
4460,2023,NATD,GESW,SF034,Dänisch,50
4461,2021,NATD,GESW,SF196,Studienkolleg,0
4462,2020,NATD,GESW,SF119,Niederländisch,223
4463,2023,NATA,GESW,SF093,Landespflege/Landschaftsgestaltung,243
4464,2021,NATD,GESW,SF206,Polnisch,33
4465,2022,NATA,GESW,SF125,Agrarökonomie,319
4466,2018,NATA,GESM,SF025,Biochemie,560
4467,2023,NATA,GESW,SF103,Markscheidewesen,4
4468,2019,NATA,GESM,SF245,Sozialpädagogik,53
4469,2023,NATD,GESM,SF088,Optoelektronik,238
4470,2023,NATD,GESW,SF274,Tourismuswirtschaft,5982
4471,2022,NATD,GESW,SF054,Film und Fernsehen,1047
4472,2018,NATA,GESM,SF265,Bankwesen,7
4473,2019,NATD,GESM,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",211
4474,2020,NATD,GESM,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0
4475,2021,NATA,GESM,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",2
4476,2018,NATD,GESW,SF261,Innere Verwaltung,4263
4477,2023,NATD,GESM,SF182,Internationale Betriebswirtschaft/Management,14496
4478,2021,NATA,GESM,SF304,Medienwirtschaft/Medienmanagement,381
4479,2020,NATA,GESM,SF073,Judaistik/Hebräisch,42
4480,2018,NATA,GESW,SF213,Versorgungstechnik,77
4481,2019,NATD,GESW,SF002,Afrikanistik,711
4482,2023,NATD,GESW,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,5782
4483,2020,NATA,GESW,SF155,Theaterwissenschaft,294
4484,2019,NATA,GESW,SF182,Internationale Betriebswirtschaft/Management,6703
4485,2022,NATA,GESM,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,1087
4486,2021,NATD,GESM,SF258,Arbeitsverwaltung,301
4487,2019,NATD,GESM,SF054,Film und Fernsehen,1363
4488,2022,NATA,GESM,SF273,Mittlere und neuere Geschichte,32
4489,2018,NATD,GESW,SF167,Europäische Wirtschaft,1422
4490,2020,NATD,GESM,SF039,Geowissenschaften allgemein,5188
4491,2021,NATA,GESM,SF294,Materialwissenschaften,491
4492,2018,NATD,GESM,SF077,Wasserwirtschaft,684
4493,2023,NATA,GESM,SF156,Tiermedizin/Veterinärmedizin,155
4494,2021,NATA,GESW,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
4495,2022,NATD,GESM,SF213,Versorgungstechnik,2389
4496,2018,NATA,GESW,SF119,Niederländisch,29
4497,2018,NATD,GESW,SF021,Betriebswirtschaftslehre,98112
4498,2019,NATD,GESW,SF242,Innenarchitektur,2724
4499,2022,NATA,GESM,SF429,Stahlbau,3
4500,2021,NATA,GESM,SF054,Film und Fernsehen,238
4501,2023,NATA,GESM,SF010,Arabisch/Arabistik,85
4502,2022,NATD,GESW,SF303,Kommunikationswissenschaft/Publizistik,11715
4503,2019,NATD,GESM,SF303,Kommunikationswissenschaft/Publizistik,4957
4504,2018,NATD,GESM,SF171,Vermessungswesen (Geodäsie),3347
4505,2019,NATD,GESM,SF053,"Evangelische Theologie, - Religionslehre",4456
4506,2022,NATD,GESM,SF119,Niederländisch,96
4507,2021,NATD,GESM,SF019,Orientierungsstudium MINT,36
4508,2021,NATA,GESW,SF144,Technische Kybernetik,13
4509,2019,NATD,GESW,SF148,Sozialwissenschaften,11518
4510,2019,NATA,GESW,SF089,Verkehrsingenieurwesen,264
4511,2019,NATA,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),1054
4512,2022,NATD,GESW,SF199,Lernbereich Technik,266
4513,2022,NATD,GESW,SF209,Tschechisch,16
4514,2021,NATD,GESW,SF207,Sorabistik,21
4515,2022,NATA,GESW,SF124,Ozeanografie,5
4516,2018,NATA,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,219
4517,2023,NATA,GESW,SF104,Maschinenbau/-wesen,3183
4518,2023,NATD,GESW,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,2295
4519,2022,NATD,GESW,SF053,"Evangelische Theologie, - Religionslehre",5097
4520,2018,NATA,GESM,SF264,Sozialversicherung,64
4521,2021,NATD,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
4522,2023,NATD,GESM,SF089,Verkehrsingenieurwesen,2727
4523,2023,NATD,GESW,SF429,Stahlbau,2
4524,2023,NATD,GESW,SF273,Mittlere und neuere Geschichte,327
4525,2021,NATD,GESW,SF197,Holzbau,115
4526,2023,NATA,GESW,SF094,Wasserbau,154
4527,2022,NATA,GESM,SF270,Berufs- und Wirtschaftspädagogik,82
4528,2020,NATD,GESM,SF230,Gesang,282
4529,2022,NATA,GESM,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",1230
4530,2018,NATA,GESW,SF210,Verkehrswirtschaft,155
4531,2023,NATA,GESW,SF096,Lebensmittelchemie,158
4532,2021,NATA,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
4533,2023,NATD,GESM,SF183,Wirtschafts-/Sozialgeschichte,91
4534,2020,NATA,GESW,SF058,"Forstwissenschaft, -wirtschaft",356
4535,2019,NATA,GESM,SF149,Soziologie,657
4536,2020,NATA,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),2837
4537,2019,NATD,GESW,SF003,Agrarwissenschaft/Landwirtschaft,6926
4538,2018,NATD,GESW,SF024,Europäische Ethnologie und Kulturwissenschaft,2423
4539,2019,NATA,GESW,SF085,Japanologie,350
4540,2020,NATD,GESM,SF136,Religionswissenschaft,581
4541,2021,NATD,GESM,SF115,Grundschul-/Primärstufenpädagogik,1547
4542,2023,NATA,GESM,SF253,Sozialwesen,340
4543,2021,NATA,GESM,SF197,Holzbau,19
4544,2018,NATA,GESW,SF116,Textilgestaltung,442
4545,2021,NATA,GESM,SF207,Sorabistik,2
4546,2019,NATD,GESM,SF057,Luft- und Raumfahrttechnik,5351
4547,2018,NATD,GESW,SF264,Sozialversicherung,1338
4548,2020,NATA,GESW,SF548,Ur- und Frühgeschichte,49
4549,2020,NATA,GESW,SF152,Allg. Sprachwissenschaft/Indogermanistik,948
4550,2022,NATA,GESM,SF176,Werkerziehung,1
4551,2020,NATA,GESW,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
4552,2023,NATD,GESW,SF272,Alte Geschichte,100
4553,2023,NATA,GESM,SF159,Edelstein- und Schmuckdesign,8
4554,2019,NATD,GESM,SF390,Archäometrie (Ingenieurarchäologie),17
4555,2018,NATA,GESM,SF263,Polizei/Verfassungsschutz,123
4556,2022,NATD,GESW,SF052,Erziehungswissenschaft (Pädagogik),44034
4557,2019,NATD,GESW,SF149,Soziologie,10837
4558,2018,NATD,GESM,SF074,Transport-/Fördertechnik,367
4559,2020,NATD,GESW,SF215,Gesundheitstechnik,4980
4560,2021,NATD,GESW,SF292,Islamische Studien/Islamische Theologie,555
4561,2023,NATA,GESM,SF013,Architektur,2936
4562,2018,NATD,GESW,SF025,Biochemie,4171
4563,2021,NATD,GESW,SF302,Medienwissenschaft,8609
4564,2021,NATD,GESM,SF116,Textilgestaltung,545
4565,2022,NATD,GESW,SF302,Medienwissenschaft,8659
4566,2019,NATD,GESM,SF150,Spanisch,1157
4567,2022,NATD,GESW,SF292,Islamische Studien/Islamische Theologie,485
4568,2021,NATA,GESW,SF001,Ägyptologie,57
4569,2022,NATA,GESW,SF221,Bioinformatik,451
4570,2023,NATD,GESM,SF184,Wirtschaftswissenschaften,40491
4571,2023,NATD,GESW,SF178,Wirtschafts-/Sozialgeografie,216
4572,2019,NATA,GESM,SF003,Agrarwissenschaft/Landwirtschaft,1145
4573,2018,NATA,GESM,SF169,Ethik,22
4574,2021,NATA,GESW,SF147,Sozialkunde,122
4575,2023,NATD,GESW,SF032,Chemie,12750
4576,2021,NATA,GESM,SF300,Biomedizin,371
4577,2021,NATD,GESW,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
4578,2023,NATA,GESW,SF095,Latein,40
4579,2022,NATD,GESW,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
4580,2022,NATD,GESW,SF208,Soziale Arbeit,60770
4581,2021,NATD,GESW,SF052,Erziehungswissenschaft (Pädagogik),44596
4582,2021,NATD,GESW,SF208,Soziale Arbeit,58263
4583,2022,NATA,GESW,SF127,Philosophie,1153
4584,2023,NATA,GESW,SF105,Mathematik,2520
4585,2018,NATA,GESM,SF023,Bildende Kunst/Grafik,458
4586,2021,NATA,GESM,SF302,Medienwissenschaft,402
4587,2020,NATA,GESM,SF071,Haushalts- und Ernährungswissenschaft,170
4588,2018,NATA,GESW,SF211,Energieverfahrenstechnik,397
4589,2023,NATA,GESW,SF097,Lebensmitteltechnologie,295
4590,2023,NATA,GESW,SF107,Medizin (Allgemein-Medizin),8606
4591,2021,NATD,GESW,SF199,Lernbereich Technik,293
4592,2020,NATA,GESW,SF059,Französisch,512
4593,2019,NATA,GESW,SF180,Kaukasistik,3
4594,2022,NATA,GESM,SF271,Deutsch als Fremdsprache oder als Zweitsprache,359
4595,2021,NATA,GESM,SF292,Islamische Studien/Islamische Theologie,121
4596,2020,NATA,GESM,SF227,Weinbau und Kellerwirtschaft,125
4597,2022,NATD,GESM,SF215,Gesundheitstechnik,4657
4598,2018,NATA,GESW,SF117,Ausländerpädagogik,53
4599,2021,NATA,GESM,SF208,Soziale Arbeit,1244
4600,2022,NATA,GESM,SF177,Werkstofftechnik,1238
4601,2018,NATD,GESW,SF023,Bildende Kunst/Grafik,1609
4602,2019,NATA,GESW,SF086,"Katholische Theologie, - Religionslehre",167
4603,2021,NATD,GESM,SF114,Musikwissenschaft/-geschichte,1793
4604,2023,NATA,GESM,SF012,Archäologie,260
4605,2021,NATA,GESM,SF052,Erziehungswissenschaft (Pädagogik),830
4606,2020,NATA,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",1
4607,2021,NATA,GESW,SF385,Geoökologie,58
4608,2022,NATA,GESM,SF031,Byzantinistik,18
4609,2019,NATD,GESM,SF056,Finno-Ugristik,50
4610,2020,NATD,GESM,SF135,Rechtswissenschaft,47725
4611,2023,NATA,GESM,SF252,Journalistik (ab 2008 zu SF303),0
4612,2021,NATA,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
4613,2018,NATD,GESW,SF263,Polizei/Verfassungsschutz,7227
4614,2018,NATA,GESM,SF262,Bibliothekswesen,0
4615,2020,NATD,GESW,SF310,Regenerative Energien,632
4616,2022,NATD,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
4617,2019,NATA,GESM,SF242,Innenarchitektur,83
4618,2019,NATD,GESM,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",119
4619,2023,NATD,GESW,SF271,Deutsch als Fremdsprache oder als Zweitsprache,1969
4620,2019,NATD,GESM,SF305,Medientechnik,4561
4621,2021,NATD,GESW,SF303,Kommunikationswissenschaft/Publizistik,11859
4622,2019,NATA,GESW,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
4623,2022,NATA,GESW,SF220,Milch- und Molkereiwirtschaft,17
4624,2023,NATA,GESW,SF200,Computer- und Kommunikationstechniken,641
4625,2020,NATD,GESW,SF060,Gartenbau,875
4626,2018,NATD,GESM,SF075,Holzwirtschaft,285
4627,2023,NATA,GESM,SF158,Turkologie,46
4628,2021,NATD,GESW,SF053,"Evangelische Theologie, - Religionslehre",5492
4629,2019,NATA,GESM,SF148,Sozialwissenschaften,948
4630,2018,NATA,GESM,SF168,Justizvollzug,0
4631,2021,NATA,GESW,SF146,Slawistik (Slawische Philologie),345
4632,2019,NATD,GESW,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),13184
4633,2023,NATD,GESM,SF185,Zahnmedizin,4102
4634,2023,NATD,GESW,SF177,Werkstofftechnik,693
4635,2020,NATD,GESW,SF216,Glastechnik/Keramik,42
4636,2023,NATA,GESW,SF190,Sonderpädagogik,322
4637,2022,NATD,GESW,SF197,Holzbau,99
4638,2022,NATD,GESW,SF207,Sorabistik,17
4639,2019,NATA,GESM,SF002,Afrikanistik,130
4640,2021,NATD,GESW,SF209,Tschechisch,14
4641,2022,NATA,GESW,SF126,Pharmazie,1996
4642,2023,NATA,GESW,SF106,Tanzpädagogik,144
4643,2018,NATA,GESM,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),45
4644,2023,NATD,GESW,SF031,Byzantinistik,11
4645,2020,NATA,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,31
4646,2019,NATD,GESW,SF143,Augenoptik,502
4647,2023,NATD,GESW,SF038,Lateinamerika-Studien,190
4648,2019,NATD,GESM,SF059,Französisch,935
4649,2020,NATD,GESM,SF276,Wirtschaftsmathematik,3557
4650,2019,NATA,GESW,SF333,Haushaltswissenschaft,1
4651,2020,NATA,GESW,SF158,Turkologie,99
4652,2022,NATA,GESW,SF129,Politikwissenschaft/Politologie,2839
4653,2022,NATA,GESM,SF174,Volkskunde,28
4654,2020,NATA,GESM,SF070,Griechisch,45
4655,2019,NATA,GESM,SF093,Landespflege/Landschaftsgestaltung,122
4656,2018,NATA,GESW,SF310,Regenerative Energien,160
4657,2020,NATD,GESM,SF130,Westslawisch (allgemein und a.n.g.),10
4658,2020,NATA,GESM,SF226,Verfahrenstechnik,1183
4659,2020,NATA,GESW,SF012,Archäologie,277
4660,2019,NATA,GESM,SF103,Markscheidewesen,4
4661,2019,NATD,GESW,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),3209
4662,2018,NATA,GESW,SF060,Gartenbau,102
4663,2021,NATA,GESM,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
4664,2018,NATD,GESW,SF266,Finanzverwaltung,1134
4665,2019,NATD,GESM,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",3
4666,2022,NATD,GESW,SF300,Biomedizin,1583
4667,2022,NATD,GESW,SF290,Sonstige Fächer,1434
4668,2020,NATA,GESW,SF252,Journalistik (ab 2008 zu SF303),0
4669,2021,NATD,GESW,SF201,Werken (technisch)/Technologie,263
4670,2018,NATD,GESW,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",924
4671,2021,NATD,GESM,SF211,Energieverfahrenstechnik,3568
4672,2019,NATA,GESW,SF083,Islamwissenschaft,185
4673,2020,NATD,GESM,SF036,Sonstige Regionalwissenschaften,158
4674,2019,NATA,GESM,SF009,Anthropologie (Humanbiologie),81
4675,2022,NATD,GESM,SF114,Musikwissenschaft/-geschichte,1693
4676,2021,NATA,GESW,SF141,Abfallwirtschaft,1
4677,2018,NATA,GESW,SF216,Glastechnik/Keramik,9
4678,2018,NATD,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),10883
4679,2021,NATA,GESM,SF057,Luft- und Raumfahrttechnik,1128
4680,2021,NATD,GESW,SF192,Dirigieren,55
4681,2023,NATA,GESM,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,25
4682,2021,NATD,GESW,SF202,Fertigungs-/Produktionstechnik,675
4683,2018,NATD,GESW,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
4684,2022,NATD,GESW,SF196,Studienkolleg,0
4685,2022,NATD,GESW,SF206,Polnisch,27
4686,2021,NATD,GESM,SF118,Technomathematik,1686
4687,2018,NATA,GESM,SF021,Betriebswirtschaftslehre,12008
4688,2023,NATA,GESM,SF255,Archivwesen,2
4689,2018,NATA,GESM,SF261,Innere Verwaltung,27
4690,2020,NATD,GESW,SF457,Umwelttechnik (einschließlich Recycling),2626
4691,2022,NATD,GESW,SF050,Geografie/Erdkunde,10322
4692,2021,NATA,GESW,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
4693,2019,NATD,GESM,SF548,Ur- und Frühgeschichte,474
4694,2023,NATA,GESW,SF245,Sozialpädagogik,489
4695,2023,NATD,GESM,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",212
4696,2023,NATD,GESW,SF132,Psychologie,79770
4697,2023,NATA,GESW,SF005,Klassische Philologie,30
4698,2022,NATA,GESW,SF223,Nautik/Seefahrt,36
4699,2020,NATD,GESW,SF061,Meliorationswesen,0
4700,2023,NATD,GESM,SF186,Lernbereich Naturwissenschaft/Sachunterricht,1091
4701,2020,NATA,GESM,SF320,Ernährungswissenschaft,125
4702,2021,NATD,GESW,SF108,Metalltechnik,105
4703,2021,NATD,GESW,SF098,Sportpädagogik/Sportpsychologie,4240
4704,2018,NATA,GESM,SF167,Europäische Wirtschaft,126
4705,2019,NATA,GESM,SF008,Anglistik/Englisch,1437
4706,2020,NATA,GESW,SF159,Edelstein- und Schmuckdesign,30
4707,2022,NATA,GESW,SF128,Physik,2893
4708,2019,NATD,GESM,SF058,"Forstwissenschaft, -wirtschaft",3766
4709,2023,NATD,GESW,SF037,Archiv- und Dokumentationswissenschaft,277
4710,2020,NATD,GESM,SF035,Darstellende Kunst/Bühnenkunst/Regie,380
4711,2020,NATA,GESM,SF225,Textil- und Bekleidungstechnik/-gewerbe,212
4712,2020,NATA,GESW,SF013,Architektur,4432
4713,2023,NATD,GESM,SF280,Kartografie,106
4714,2019,NATA,GESM,SF092,"Kunstgeschichte, Kunstwissenschaft",238
4715,2023,NATD,GESW,SF277,Wirtschaftsinformatik,10920
4716,2020,NATD,GESM,SF275,Wissenschaftsgeschichte/Technikgeschichte,26
4717,2020,NATA,GESW,SF253,Sozialwesen,1074
4718,2021,NATA,GESM,SF548,Ur- und Frühgeschichte,35
4719,2023,NATA,GESM,SF254,Sachunterricht (einschließlich Schulgarten),13
4720,2018,NATA,GESW,SF457,Umwelttechnik (einschließlich Recycling),648
4721,2018,NATD,GESW,SF265,Bankwesen,270
4722,2019,NATD,GESM,SF152,Allg. Sprachwissenschaft/Indogermanistik,1374
4723,2022,NATD,GESM,SF115,Grundschul-/Primärstufenpädagogik,1622
4724,2022,NATA,GESM,SF175,Volkswirtschaftslehre,2743
4725,2021,NATA,GESW,SF140,Angewandte Systemwissenschaften,243
4726,2018,NATA,GESW,SF061,Meliorationswesen,0
4727,2019,NATD,GESW,SF144,Technische Kybernetik,80
4728,2019,NATA,GESW,SF084,Italienisch,346
4729,2021,NATD,GESM,SF210,Verkehrswirtschaft,993
4730,2021,NATA,GESM,SF152,Allg. Sprachwissenschaft/Indogermanistik,308
4731,2022,NATD,GESW,SF205,Bildhauerei/Plastik,163
4732,2021,NATD,GESW,SF203,Industriedesign/Produktgestaltung,1757
4733,2022,NATD,GESW,SF195,Gesundheitspädagogik,5148
4734,2018,NATA,GESM,SF020,Bergbau/Bergtechnik,534
4735,2018,NATD,GESM,SF073,Judaistik/Hebräisch,220
4736,2018,NATA,GESM,SF260,Bundeswehrverwaltung,3
4737,2018,NATD,GESW,SF026,Biologie,29611
4738,2020,NATD,GESW,SF312,Statistik,990
4739,2021,NATD,GESM,SF117,Ausländerpädagogik,15
4740,2019,NATD,GESM,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
4741,2021,NATA,GESW,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
4742,2023,NATA,GESW,SF090,Lernbereich Geisteswissenschaften,184
4743,2021,NATA,GESM,SF058,"Forstwissenschaft, -wirtschaft",473
4744,2021,NATD,GESW,SF193,Kirchenmusik,129
4745,2023,NATA,GESM,SF014,Astrophysik und Astronomie,274
4746,2020,NATD,GESW,SF458,Umweltschutz,1028
4747,2023,NATA,GESW,SF006,Amerikanistik/Amerikakunde,738
4748,2021,NATD,GESW,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0
4749,2019,NATA,GESM,SF102,Schauspiel,49
4750,2020,NATD,GESW,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
4751,2022,NATA,GESW,SF222,Kommunikations- und Informationstechnik,824
4752,2023,NATD,GESW,SF131,Portugiesisch,29
4753,2023,NATD,GESM,SF041,Sonstiges Orientierungsstudium,45
4754,2023,NATD,GESW,SF371,Tierproduktion,152
4755,2018,NATA,GESM,SF166,Sportmanagement/Sportökonomie,268
4756,2023,NATD,GESM,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,393
4757,2021,NATD,GESW,SF109,Publizistik (ab 2008 zu SF303),0
4758,2020,NATD,GESM,SF132,Psychologie,23677
4759,2019,NATA,GESW,SF081,Iranistik,40
4760,2019,NATD,GESW,SF385,Geoökologie,727
4761,2020,NATA,GESM,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,902
4762,2022,NATD,GESM,SF210,Verkehrswirtschaft,886
4763,2019,NATA,GESM,SF007,Angewandte Kunst,187
4764,2021,NATA,GESM,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",109
4765,2023,NATD,GESW,SF036,Sonstige Regionalwissenschaften,206
4766,2019,NATA,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),281
4767,2020,NATA,GESW,SF156,Tiermedizin/Veterinärmedizin,548
4768,2022,NATA,GESM,SF172,Verwaltungswissenschaft/-wesen,345
4769,2019,NATA,GESM,SF247,Medizinische Informatik,427
4770,2021,NATD,GESM,SF213,Versorgungstechnik,2410
4771,2018,NATD,GESW,SF122,"Orientalistik, Altorientalistik",831
4772,2020,NATD,GESM,SF038,Lateinamerika-Studien,130
4773,2020,NATA,GESW,SF010,Arabisch/Arabistik,79
